,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),KLOGH (MD)
1109,3835.6032,0.05389,0.0,0.0,0.216766,0.8,2.66,0.0210245,1.0,0.2497,116.6722,0.19967,86.5168
1110,3835.7556,0.0520429999999999,0.0,0.0,0.183465,0.8,2.66,0.0210239,1.0,0.2929,116.6758,0.29466,6.542999999999999
1111,3835.908,0.050605,1.0,0.0,0.1588199999999999,0.8,2.71,0.0210234,0.0,0.3324,116.6794,0.304757,0.1
1112,3836.0604,0.045272,1.0,0.0,0.074156,0.8,2.71,0.0210229,0.0,0.6796,116.6829,0.368349,0.1
1113,3836.2128,0.04641,1.0,0.0,0.052962,0.8,2.71,0.0210222999999999,0.0,0.9976,116.6865,0.371621,0.1
1114,3836.3652,0.053084,1.0,0.0,0.0779119999999999,0.8,2.71,0.0210218,0.0,0.7203,116.6901,0.223583,0.1
1115,3836.5176,0.057299,1.0,0.0,0.145284,0.8,2.71,0.0210212,0.0,0.3995,116.6936,0.165544,0.1
1116,3836.67,0.049966,0.0,0.0,0.165958,0.8,2.66,0.0210207,1.0,0.2988,116.6972,0.097194,283.7355
1117,3836.8224,0.043954,0.0,0.0,0.163688,0.8,2.66,0.0210201,1.0,0.2664,116.7008,0.093961,290.9731
1118,3836.9748,0.044145,0.0,0.0,0.166099,0.8,2.66,0.0210196,1.0,0.2646,116.7044,0.110951,213.9106
1119,3837.1272,0.0485209999999999,0.0,0.0,0.196118,0.8,2.66,0.0210191,1.0,0.2465,116.7079,0.139961,203.8423
1120,3837.2796,0.0503399999999999,0.0,0.0,0.179636,0.8,2.66,0.0210185,1.0,0.2811,116.7115,0.156951,105.8087
1121,3837.432,0.052474,0.0,0.0,0.171537,0.8,2.66,0.021018,1.0,0.3067,116.715,0.147505,110.8545
1122,3837.5844,0.05382,0.0,0.0,0.183822,0.8,2.66,0.0210174,1.0,0.2955,116.7186,0.1897859999999999,57.8764
1123,3837.7368,0.048991,0.0,0.0,0.157631,0.8,2.66,0.0210169,1.0,0.3138,116.7222,0.164893,59.8421
1124,3837.8892,0.04772,0.0,0.0,0.182161,0.8,2.66,0.0210162999999999,1.0,0.261,116.7258,0.128398,200.3104
1125,3838.0416,0.04521,0.0,0.0,0.160302,0.8,2.66,0.0210157999999999,1.0,0.2819,116.7293,0.12334,148.7157
1126,3838.194,0.046743,0.0,0.0,0.170925,0.8,2.66,0.0210153,1.0,0.2713,116.7329,0.099573,295.9705
1127,3838.3464,0.04845,0.0,0.0,0.182053,0.8,2.66,0.0210147,1.0,0.2648,116.7365,0.12165,229.9149
1128,3838.4988,0.04502,0.0,0.0,0.133496,0.8,2.66,0.0210142,1.0,0.3383,116.74,0.114369,109.3076
1129,3838.6512,0.044377,0.0,0.0,0.13494,0.8,2.66,0.0210136,1.0,0.3395,116.7436,0.1215339999999999,96.7639
1130,3838.8036,0.040419,1.0,0.0,0.119522,0.8,2.71,0.0210130999999999,0.0,0.3497,116.7472,0.12668,0.1
1131,3838.956,0.036718,1.0,0.0,0.114678,0.8,2.71,0.0210125,0.0,0.3313,116.7507,0.115981,0.1
1132,3839.1084,0.035396,1.0,0.0,0.120396,0.8,2.71,0.021012,0.0,0.304,116.7543,0.101398,0.1
1133,3839.2608,0.036067,1.0,0.0,0.1214619999999999,0.8,2.71,0.0210115,0.0,0.3093,116.7579,0.08801,0.1
1134,3839.4132,0.039579,0.0,0.0,0.148218,0.8,2.66,0.0210109,1.0,0.2731,116.7614,0.073728,332.8044
1135,3839.5656,0.040503,0.0,0.0,0.1446,0.8,2.66,0.0210104,1.0,0.2782,116.765,0.097165,191.5656
1136,3839.718,0.043406,0.0,0.0,0.17352,0.8,2.66,0.0210098,1.0,0.2488,116.7686,0.103845,284.1543
1137,3839.8704,0.044472,0.0,0.0,0.188306,0.8,2.66,0.0210092999999999,1.0,0.2354,116.7721,0.117845,279.1561
1138,3840.0228,0.043762,0.0,0.0,0.196102,0.8,2.66,0.0210088,1.0,0.2202,116.7757,0.110922,371.9781
1139,3840.1752,0.041048,0.0,0.0,0.189607,0.8,2.66,0.0210081999999999,1.0,0.2135,116.7793,0.115796,298.3235
1140,3840.3276,0.0376279999999999,0.0,0.0,0.176864,0.8,2.66,0.0210077,1.0,0.2111,116.7829,0.066932,649.4176
1141,3840.48,0.036099,0.0,0.0,0.181496,0.8,2.66,0.0210071,1.0,0.1991,116.7864,0.07266,628.0948
1142,3840.6324,0.0349649999999999,0.0,0.0,0.166373,0.8,2.66,0.0210065999999999,1.0,0.2173,116.79,0.046039,825.3406
1143,3840.7848,0.035617,0.0,0.0,0.171456,0.8,2.66,0.021006,1.0,0.2203,116.7936,0.087408,384.5733
1144,3840.9372,0.035431,0.0,0.0,0.163614,0.8,2.66,0.0210055,1.0,0.2276,116.7971,0.076252,419.4082
1145,3841.0896,0.035069,0.0,0.0,0.15892,0.8,2.66,0.021005,1.0,0.2217,116.8007,0.064175,494.0696
1146,3841.242,0.035117,0.0,0.0,0.169146,0.8,2.66,0.0210044,1.0,0.2064,116.8043,0.0707769999999999,520.2087
1147,3841.3944,0.036713,0.0,0.0,0.218826,0.8,2.66,0.0210039,1.0,0.1667,116.8078,0.066796,1410.7262
1148,3841.5468,0.036547,0.0,0.0,0.2285469999999999,0.8,2.66,0.0210033,1.0,0.1608,116.8114,0.068136,1641.1775
1149,3841.6992,0.036388,0.0,0.0,0.204208,0.8,2.66,0.0210028,1.0,0.1794,116.815,0.049893,1529.7587
1150,3841.8516,0.0383579999999999,0.0,0.0,0.185888,0.8,2.66,0.0210022,1.0,0.2065,116.8185,0.05866,910.2477
1151,3842.004,0.042558,0.0,0.0,0.194297,0.8,2.66,0.0210016999999999,1.0,0.2198,116.8221,0.071845,808.6717999999997
1152,3842.1564,0.045393,0.0,0.0,0.1882309999999999,0.8,2.66,0.0210012,1.0,0.2416,116.8257,0.131417,210.4231
1153,3842.3088,0.048711,0.0,0.0,0.202631,0.8,2.66,0.0210005999999999,1.0,0.24,116.8293,0.141427,222.9481
1154,3842.4612,0.0518389999999999,0.0,0.0,0.2255,0.8,2.66,0.0210000999999999,1.0,0.2304,116.8328,0.142602,331.5728
1155,3842.6136,0.053319,0.0,0.0,0.232215,0.8,2.66,0.0209995,1.0,0.2331,116.8364,0.164786,236.9439
1156,3842.766,0.050477,0.0,0.0,0.176014,0.8,2.66,0.020999,1.0,0.288,116.84,0.127757,181.2574
1157,3842.9184,0.050447,0.0,0.0,0.154921,0.8,2.66,0.0209985,1.0,0.3281,116.8435,0.149583,78.1858
1158,3843.0708,0.053823,0.0,0.0,0.167156,0.8,2.66,0.0209979,1.0,0.3275,116.8471,0.137233,126.5167
1159,3843.2232,0.05686,0.0,0.0,0.174702,0.8,2.66,0.0209974,1.0,0.3313,116.8507,0.155136,100.3204
1160,3843.3756,0.056115,1.0,0.0,0.145753,0.8,2.63,0.0209968,0.0,0.3939999999999999,116.8543,0.149286,0.1
1161,3843.528,0.050772,1.0,0.0,0.092561,0.8,2.63,0.0209963,0.0,0.5733,116.8578,0.183748,0.1
1162,3843.6804,0.058047,1.0,0.0,0.152222,0.8,2.63,0.0209957,0.0,0.4006,116.8614,0.146388,0.1
1163,3843.8328,0.060396,1.0,0.0,0.194914,0.8,2.63,0.0209952,0.0,0.3202,116.865,0.191447,0.1
1164,3843.9852,0.0587899999999999,0.0,0.0,0.2081449999999999,0.8,2.63,0.0209947,1.0,0.2852,116.8685,0.214825,53.918
1165,3844.1376,0.056734,0.0,0.0,0.216361,0.8,2.63,0.0209940999999999,1.0,0.2634,116.8721,0.181728,124.5478
1166,3844.29,0.056665,0.0,0.0,0.251098,0.8,2.63,0.0209935999999999,1.0,0.2269,116.8757,0.189184,202.3596
1167,3844.4424,0.053965,0.0,0.0,0.238519,0.8,2.63,0.020993,1.0,0.2277,116.8792,0.176243,209.8801
1168,3844.5948,0.052738,0.0,0.0,0.238236,0.8,2.63,0.0209925,1.0,0.2228,116.8828,0.197476,134.4648
1169,3844.7472,0.0530299999999999,0.0,0.0,0.258264,0.8,2.63,0.0209919,1.0,0.2067,116.8864,0.192359,216.2134
1170,3844.8996,0.050557,0.0,0.0,0.238841,0.8,2.63,0.0209914,1.0,0.2132,116.89,0.203485,120.049
1171,3845.052,0.048782,0.0,0.0,0.236076,0.8,2.63,0.0209909,1.0,0.2082,116.8935,0.192379,143.616
1172,3845.2044,0.048559,0.0,0.0,0.239876,0.8,2.63,0.0209903,1.0,0.2042,116.8971,0.17932,201.8933
1173,3845.3568,0.048817,0.0,0.0,0.234992,0.8,2.63,0.0209898,1.0,0.21,116.9007,0.203748,111.2266
1174,3845.5092,0.048114,0.0,0.0,0.2284409999999999,0.8,2.63,0.0209892,1.0,0.2131,116.9043,0.230262,56.9076
1175,3845.6616,0.046529,0.0,0.0,0.219707,0.8,2.63,0.0209887,1.0,0.2145,116.9078,0.219515,60.5371
1176,3845.814,0.047585,0.0,0.0,0.240355,0.8,2.63,0.0209882,1.0,0.2005,116.9114,0.203786,122.6779
1177,3845.9664,0.048687,0.0,0.0,0.236627,0.8,2.63,0.0209876,1.0,0.208,116.915,0.187942,159.0529
1178,3846.1188,0.05101,0.0,0.0,0.2540199999999999,0.8,2.63,0.0209870999999999,1.0,0.2026,116.9185,0.203893,157.4409
1179,3846.2712,0.050868,0.0,0.0,0.243364,0.8,2.63,0.0209865,1.0,0.211,116.9221,0.236107,66.3672
1180,3846.4236,0.05005,0.0,0.0,0.238571,0.8,2.63,0.020986,1.0,0.2116,116.9257,0.23467,62.5944
1181,3846.576,0.049485,0.0,0.0,0.2484559999999999,0.8,2.63,0.0209854,1.0,0.2004,116.9293,0.220058,101.6537
1182,3846.7284,0.047998,0.0,0.0,0.237453,0.8,2.63,0.0209849,1.0,0.2031,116.9328,0.20132,122.3885
1183,3846.8808,0.048139,0.0,0.0,0.2429619999999999,0.8,2.63,0.0209844,1.0,0.1989,116.9364,0.187573,180.1125
1184,3847.0332,0.047623,0.0,0.0,0.228953,0.8,2.63,0.0209838,1.0,0.2092,116.94,0.182631,154.1507
1185,3847.1856,0.048346,0.0,0.0,0.2424739999999999,0.8,2.63,0.0209833,1.0,0.2007,116.9436,0.2246989999999999,82.6984
1186,3847.338,0.043209,0.0,0.0,0.167758,0.8,2.63,0.0209827,1.0,0.2599,116.9471,0.249786,12.416
1187,3847.4904,0.038731,1.0,0.0,0.122306,0.8,2.71,0.0209822,0.0,0.3224,116.9507,0.25765,0.1
1188,3847.6428,0.035222,1.0,0.0,0.096958,0.8,2.71,0.0209817,0.0,0.3763,116.9543,0.238786,0.1
1189,3847.7952,0.034372,1.0,0.0,0.101552,0.8,2.71,0.0209811,0.0,0.3526,116.9578,0.204728,0.1
1190,3847.9476,0.0261069999999999,1.0,0.0,0.040034,0.8,2.71,0.0209806,0.0,0.7029,116.9614,0.218825,0.1
1191,3848.1,0.024578,1.0,0.0,0.031447,0.8,2.71,0.02098,0.0,0.8597,116.965,0.184165,0.1
1192,3848.2524,0.0261959999999999,1.0,0.0,0.03715,0.8,2.71,0.0209794999999999,0.0,0.7521,116.9686,0.202573,0.1
1193,3848.4048,0.0289709999999999,1.0,0.0,0.052296,0.8,2.71,0.0209789,0.0,0.5853,116.9721,0.169592,0.1
1194,3848.5572,0.037175,1.0,0.0,0.134231,0.8,2.71,0.0209784,0.0,0.2868,116.9757,0.190117,0.1
1195,3848.7096,0.039694,0.0,0.0,0.1745559999999999,0.8,2.63,0.0209779,1.0,0.23,116.9793,0.206194,34.7295
1196,3848.862,0.041472,0.0,0.0,0.2023869999999999,0.8,2.63,0.0209773,1.0,0.2062,116.9829,0.183534,92.7441
1197,3849.0144,0.043148,0.0,0.0,0.22283,0.8,2.63,0.0209768,1.0,0.1948,116.9864,0.207621,82.0446
1198,3849.1668,0.044092,0.0,0.0,0.230372,0.8,2.63,0.0209762,1.0,0.1927,116.99,0.243757,44.582
1199,3849.3192,0.044285,0.0,0.0,0.237366,0.8,2.63,0.0209757,1.0,0.188,116.9936,0.191971,148.31799999999998
1200,3849.4716,0.044647,0.0,0.0,0.2524619999999999,0.8,2.63,0.0209752,1.0,0.1778,116.9972,0.250942,57.7055
1201,3849.624,0.045401,0.0,0.0,0.238548,0.8,2.63,0.0209746,1.0,0.1913,117.0007,0.189718,158.8255
1202,3849.7764,0.045665,0.0,0.0,0.191781,0.8,2.63,0.0209741,1.0,0.2397,117.0043,0.240592,23.3841
1203,3849.9288,0.0456079999999999,0.0,0.0,0.167854,0.8,2.63,0.0209735,1.0,0.2749,117.0079,0.206456,30.5297
1204,3850.0812,0.034446,1.0,0.0,0.063378,0.8,2.71,0.020973,0.0,0.5594,117.0115,0.215612,0.1
1205,3850.2336,0.0279209999999999,1.0,0.0,0.034145,0.8,2.71,0.0209724,0.0,0.8519,117.0151,0.213466,0.1
1206,3850.386,0.036497,1.0,0.0,0.101826,0.8,2.71,0.0209719,0.0,0.3681,117.0186,0.196777,0.1
1207,3850.5384,0.042493,0.0,0.0,0.176797,0.8,2.65,0.0209714,1.0,0.2445,117.0222,0.246903,15.5685
1208,3850.6908,0.045626,0.0,0.0,0.216003,0.8,2.65,0.0209708,1.0,0.2146,117.0258,0.254505,27.3828
1209,3850.8432,0.047547,0.0,0.0,0.234511,0.8,2.65,0.0209703,1.0,0.2059,117.0294,0.2383199999999999,53.8524
1210,3850.9956,0.048927,0.0,0.0,0.2432639999999999,0.8,2.65,0.0209697,1.0,0.204,117.0329,0.237136,64.8464
1211,3851.148,0.049691,0.0,0.0,0.239447,0.8,2.65,0.0209692,1.0,0.2107,117.0365,0.221942,82.8129
1212,3851.3004,0.049578,0.0,0.0,0.216308,0.8,2.65,0.0209687,1.0,0.2331,117.0401,0.253553,28.0854
1213,3851.4528,0.050778,0.0,0.0,0.2194469999999999,0.8,2.65,0.0209681,1.0,0.2355,117.0437,0.24035,39.1227
1214,3851.6052,0.0510759999999999,0.0,0.0,0.2318849999999999,0.8,2.65,0.0209676,1.0,0.2242,117.0472,0.286553,18.8841
1215,3851.7576,0.048843,0.0,0.0,0.232933,0.8,2.65,0.020967,1.0,0.2135,117.0508,0.2346599999999999,56.4312
1216,3851.91,0.045606,0.0,0.0,0.2286659999999999,0.8,2.65,0.0209665,1.0,0.2021,117.0544,0.246883,40.4925
1217,3852.0624,0.042804,0.0,0.0,0.220034,0.8,2.65,0.020966,1.0,0.1963,117.058,0.281233,16.950199999999995
1218,3852.2148,0.039772,0.0,0.0,0.187157,0.8,2.65,0.0209654,1.0,0.2145,117.0615,0.274709,10.5895
1219,3852.3672,0.039631,0.0,0.0,0.19618,0.8,2.65,0.0209649,1.0,0.2037,117.0651,0.2128449999999999,45.0649
1220,3852.5196,0.038943,0.0,0.0,0.199447,0.8,2.65,0.0209643,1.0,0.1968,117.0687,0.210738,49.9957
1221,3852.672,0.038891,0.0,0.0,0.21666,0.8,2.65,0.0209638,1.0,0.1802,117.0723,0.2269219999999999,49.0884
1222,3852.8244,0.04036,0.0,0.0,0.222536,0.8,2.65,0.0209632999999999,1.0,0.1817,117.0758,0.217835,66.0345
1223,3852.9768,0.045925,0.0,0.0,0.2230329999999999,0.8,2.65,0.0209627,1.0,0.207,117.0794,0.206107,84.97799999999998
1224,3853.1292,0.0536909999999999,0.0,0.0,0.201668,0.8,2.65,0.0209622,1.0,0.2695,117.083,0.247951,24.0871
1225,3853.2816,0.062582,0.0,0.0,0.190315,0.8,2.65,0.0209615999999999,1.0,0.3384,117.0866,0.258971,15.5518
1226,3853.434,0.067493,0.0,0.0,0.1698109999999999,0.8,2.65,0.0209611,1.0,0.4111,117.0901,0.2903199999999999,5.5667
1227,3853.5864,0.068905,0.0,0.0,0.170268,0.8,2.65,0.0209605,1.0,0.4204,117.0937,0.263835,9.7192
1228,3853.7388,0.063722,1.0,0.0,0.160352,0.8,2.71,0.02096,0.0,0.4165,117.0973,0.266922,0.1
1229,3853.8912,0.050273,1.0,0.0,0.1037579999999999,0.8,2.71,0.0209595,0.0,0.5203,117.1009,0.262883,0.1
1230,3854.0436,0.039327,1.0,0.0,0.07446,0.8,2.71,0.0209589,0.0,0.5847,117.1044,0.2252719999999999,0.1
1231,3854.196,0.006551,1.0,0.0,0.006551,0.8,2.71,0.0209584,0.0,1.0,117.108,0.203476,0.1
1232,3854.3484,0.007847,1.0,0.0,0.007847,0.8,2.71,0.0209578,0.0,1.0,117.1116,0.18332,0.1
1233,3854.5008,0.0015869999999999,1.0,0.0,0.0015869999999999,0.8,2.71,0.0209572999999999,0.0,1.0,117.1152,0.213123,0.1
1234,3854.6532,0.0,1.0,0.0,0.0,0.8,2.71,0.0209567999999999,0.0,1.0,117.1188,0.232408,0.1
1235,3854.8056,0.0,1.0,0.0,0.0,0.8,2.71,0.0209562,0.0,1.0,117.1223,0.305854,0.1
1236,3854.958,0.0389199999999999,1.0,0.0,0.074036,0.8,2.71,0.0209557,0.0,0.5505,117.1259,0.431019,0.1
1237,3855.1104,0.047263,0.0,0.0,0.148396,0.8,2.65,0.0209550999999999,1.0,0.3283,117.1295,0.481922,10.5
1238,3855.2628,0.0500339999999999,0.0,0.0,0.183143,0.8,2.65,0.0209546,1.0,0.2802,117.1331,0.429981,12.1
1239,3855.4152,0.044527,0.0,0.0,0.134248,0.8,2.65,0.0209541,1.0,0.3462,117.1366,0.422029,4.0
1240,3855.5676,0.034792,1.0,0.0,0.0720799999999999,0.8,2.71,0.0209535,0.0,0.5539999999999999,117.1402,0.360971,0.1
1241,3855.72,0.026849,1.0,0.0,0.039916,0.8,2.71,0.020953,0.0,0.8226,117.1438,0.3366409999999999,0.1
1242,3855.8724,0.0,1.0,0.0,0.0,0.8,2.71,0.0209524,0.0,1.0,117.1474,0.246544,0.1
1243,3856.0248,0.0,1.0,0.0,0.0,0.8,2.71,0.0209519,0.0,1.0,117.1509,0.231825,0.1
1244,3856.1772,0.029691,1.0,0.0,0.066622,0.8,2.71,0.0209514,0.0,0.5027,117.1545,0.198505,0.1
1245,3856.3296,0.03356,1.0,0.0,0.082661,0.8,2.71,0.0209508,0.0,0.4268,117.1581,0.2630969999999999,0.1
1246,3856.482,0.040935,0.0,0.0,0.1418839999999999,0.8,2.65,0.0209502999999999,1.0,0.2977,117.1617,0.255825,6.8021
1247,3856.6344,0.044329,0.0,0.0,0.175018,0.8,2.65,0.0209497,1.0,0.2596,117.1652,0.270592,9.221800000000002
1248,3856.7868,0.0444839999999999,0.0,0.0,0.181596,0.8,2.65,0.0209492,1.0,0.2507,117.1688,0.244437,17.8993
1249,3856.9392,0.044876,0.0,0.0,0.204235,0.8,2.65,0.0209487,1.0,0.2258,117.1724,0.275621,14.2327
1250,3857.0916,0.044327,0.0,0.0,0.21685,0.8,2.65,0.0209481,1.0,0.2066,117.176,0.255961,26.9867
1251,3857.244,0.04294,0.0,0.0,0.205429,0.8,2.65,0.0209476,1.0,0.2095,117.1795,0.2570969999999999,21.3579
1252,3857.3964,0.043873,0.0,0.0,0.208317,0.8,2.65,0.020947,1.0,0.2108,117.1831,0.227097,41.9432
1253,3857.5488,0.045708,0.0,0.0,0.2107659999999999,0.8,2.65,0.0209465,1.0,0.2172,117.1867,0.242835,31.6676
1254,3857.7012,0.044884,0.0,0.0,0.193582,0.8,2.65,0.020946,1.0,0.2339,117.1903,0.189922,69.08
1255,3857.8536,0.042354,0.0,0.0,0.1983589999999999,0.8,2.65,0.0209454,1.0,0.216,117.1938,0.1960579999999999,66.4277
1256,3858.006,0.036775,0.0,0.0,0.183303,0.8,2.65,0.0209449,1.0,0.2028,117.1974,0.201922,44.5782
1257,3858.1584,0.033825,0.0,0.0,0.185397,0.8,2.65,0.0209443,1.0,0.1871,117.201,0.176806,77.9693
1258,3858.3108,0.035049,0.0,0.0,0.181098,0.8,2.65,0.0209438,1.0,0.2001,117.20460000000004,0.202117,42.632
1259,3858.4632,0.038979,0.0,0.0,0.176235,0.8,2.65,0.0209432999999999,1.0,0.2275,117.2082,0.169379,76.8202
1260,3858.6156,0.042019,0.0,0.0,0.174063,0.8,2.65,0.0209427,1.0,0.2476,117.2117,0.180728,58.3374
1261,3858.768,0.042366,0.0,0.0,0.1860099999999999,0.8,2.65,0.0209422,1.0,0.2326,117.21530000000004,0.1614849999999999,108.3208
1262,3858.9204,0.037087,0.0,0.0,0.168157,0.8,2.65,0.0209416,1.0,0.2238,117.2189,0.151544,95.7997
1263,3859.0728,0.031439,0.0,0.0,0.165955,0.8,2.65,0.0209410999999999,1.0,0.1921,117.2225,0.130951,140.9526
1264,3859.2252,0.0284,0.0,0.0,0.160023,0.8,2.65,0.0209405999999999,1.0,0.1813,117.22600000000004,0.149204,86.56709999999998
1265,3859.3776,0.030962,0.0,0.0,0.163769,0.8,2.65,0.02094,1.0,0.1937,117.2296,0.160806,72.92879999999998
1266,3859.53,0.036028,0.0,0.0,0.187197,0.8,2.65,0.0209395,1.0,0.1973,117.2332,0.195757,54.4206
1267,3859.6824,0.036449,0.0,0.0,0.18322,0.8,2.65,0.0209389,1.0,0.2045,117.2368,0.228573,25.6215
1268,3859.8348,0.0342779999999999,0.0,0.0,0.21845,0.8,2.65,0.0209384,1.0,0.1576,117.2403,0.200699,87.3584
1269,3859.9872,0.028413,0.0,0.0,0.227065,0.8,2.65,0.0209379,1.0,0.1237,117.2439,0.12533,488.146
1270,3860.1396,0.02333,0.0,0.0,0.22283,0.8,2.65,0.0209373,1.0,0.1028,117.2475,0.081194,1126.9084
1271,3860.292,0.0205169999999999,0.0,0.0,0.214436,0.8,2.65,0.0209368,1.0,0.0936,117.2511,0.059049,1527.7572
1272,3860.4444,0.019053,0.0,0.0,0.206584,0.8,2.65,0.0209362,1.0,0.0899999999999999,117.2546,0.041942,1884.4911
1273,3860.5968,0.019002,0.0,0.0,0.212228,0.8,2.65,0.0209357,1.0,0.0874,117.2582,0.045689,1934.7318
1274,3860.7492,0.020165,0.0,0.0,0.213135,0.8,2.65,0.0209352,1.0,0.0918,117.2618,0.041411,3481.5356
1275,3860.9016,0.022304,0.0,0.0,0.213034,0.8,2.65,0.0209345999999999,1.0,0.1014,117.26540000000004,0.037133,4454.3374
1276,3861.054,0.0241289999999999,0.0,0.0,0.2107619999999999,0.8,2.65,0.0209340999999999,1.0,0.1115,117.2689,0.032854,2457.0132
1277,3861.2064,0.0245349999999999,0.0,0.0,0.206844,0.8,2.65,0.0209335,1.0,0.1155,117.2725,0.03234,2310.4255
1278,3861.3588,0.0246389999999999,0.0,0.0,0.224581,0.8,2.65,0.020933,1.0,0.1072,117.27610000000004,0.050097,2217.0583
1279,3861.5112,0.024408,0.0,0.0,0.2200889999999999,0.8,2.65,0.0209325,1.0,0.108,117.2797,0.058738,1706.3752
1280,3861.6636,0.024919,0.0,0.0,0.222246,0.8,2.65,0.0209319,1.0,0.109,117.2832,0.062282,4006.5486
1281,3861.816,0.025049,0.0,0.0,0.22776,0.8,2.65,0.0209314,1.0,0.107,117.28680000000004,0.065825,1696.8744
1282,3861.9684,0.024567,0.0,0.0,0.241407,0.8,2.65,0.0209308,1.0,0.0992,117.2904,0.051835,2915.7112
1283,3862.1208,0.023502,0.0,0.0,0.233157,0.8,2.65,0.0209303,1.0,0.098,117.294,0.034175,3611.4653
1284,3862.2732,0.0235389999999999,0.0,0.0,0.240162,0.8,2.65,0.0209298,1.0,0.0952,117.29750000000004,0.031816,4314.7871
1285,3862.4256,0.0235949999999999,0.0,0.0,0.237001,0.8,2.65,0.0209292,1.0,0.0967,117.3011,0.029631,4259.2036
1286,3862.578,0.023612,0.0,0.0,0.234089,0.8,2.65,0.0209287,1.0,0.098,117.3047,0.021621,4765.6528
1287,3862.7304,0.024008,0.0,0.0,0.240254,0.8,2.65,0.0209280999999999,1.0,0.0973,117.3083,0.058709,2475.4341
1288,3862.8828,0.024442,0.0,0.0,0.241114,0.8,2.65,0.0209275999999999,1.0,0.099,117.3118,0.036631,3974.0583
1289,3863.0352,0.024761,0.0,0.0,0.240342,0.8,2.65,0.0209270999999999,1.0,0.1009,117.3154,0.070427,1944.8802
1290,3863.1876,0.024732,0.0,0.0,0.2373019999999999,0.8,2.65,0.0209264999999999,1.0,0.1015,117.319,0.045728,3068.0698
1291,3863.34,0.02456,0.0,0.0,0.239192,0.8,2.65,0.020926,1.0,0.1,117.3226,0.049505,2937.5789
1292,3863.4924,0.0240389999999999,0.0,0.0,0.234834,0.8,2.65,0.0209255,1.0,0.0997,117.3261,0.045602,2939.3523
1293,3863.6448,0.023452,0.0,0.0,0.234598,0.8,2.65,0.0209249,1.0,0.0973,117.3297,0.039544,3318.0835
1294,3863.7972,0.022666,0.0,0.0,0.231487,0.8,2.65,0.0209244,1.0,0.0951,117.3333,0.0260779999999999,4141.8857
1295,3863.9496,0.022056,0.0,0.0,0.227673,0.8,2.65,0.0209238,1.0,0.0941,117.3369,0.024806,3963.9531
1296,3864.102,0.021831,0.0,0.0,0.2269139999999999,0.8,2.65,0.0209233,1.0,0.0932,117.3404,0.025155,4823.6162
1297,3864.2544,0.021561,0.0,0.0,0.223712,0.8,2.65,0.0209228,1.0,0.0934,117.344,0.025505,4561.9292
1298,3864.4068,0.021495,0.0,0.0,0.232444,0.8,2.65,0.0209222,1.0,0.0898,117.34760000000004,0.025854,4235.1196
1299,3864.5592,0.020972,0.0,0.0,0.222737,0.8,2.65,0.0209217,1.0,0.0917,117.3512,0.037971,2755.2317
1300,3864.7116,0.020915,0.0,0.0,0.228683,0.8,2.65,0.0209210999999999,1.0,0.0892,117.3547,0.052777,2261.9092
1301,3864.864,0.020858,0.0,0.0,0.230128,0.8,2.65,0.0209205999999999,1.0,0.0880999999999999,117.35830000000004,0.029767,3742.1567
1302,3865.0164,0.020964,0.0,0.0,0.235021,0.8,2.65,0.0209201,1.0,0.0867,117.3619,0.032466,3872.3674
1303,3865.1688,0.020861,0.0,0.0,0.236407,0.8,2.65,0.0209195,1.0,0.0854,117.3655,0.031822,6618.1704
1304,3865.3212,0.020459,0.0,0.0,0.2357469999999999,0.8,2.65,0.020919,1.0,0.0839,117.36900000000004,0.0311779999999999,7269.541
1305,3865.4736,0.02019,0.0,0.0,0.245915,0.8,2.65,0.0209184,1.0,0.0797,117.3726,0.030534,4926.2007
1306,3865.626,0.019496,0.0,0.0,0.229514,0.8,2.65,0.0209179,1.0,0.0825,117.3762,0.028991,3757.4146
1307,3865.7784,0.019535,0.0,0.0,0.230273,0.8,2.65,0.0209174,1.0,0.0823,117.3798,0.02168,4436.8096
1308,3865.9308,0.019857,0.0,0.0,0.229836,0.8,2.65,0.0209168,1.0,0.0836999999999999,117.3833,0.022828,5330.3867
1309,3866.0832,0.02035,0.0,0.0,0.235656,0.8,2.65,0.0209163,1.0,0.0836999999999999,117.3869,0.023977,5598.3794
1310,3866.2356,0.020451,0.0,0.0,0.240161,0.8,2.65,0.0209158,1.0,0.0826,117.3905,0.025126,4956.2534
1311,3866.388,0.02035,0.0,0.0,0.2463949999999999,0.8,2.65,0.0209152,1.0,0.0802999999999999,117.3941,0.0386699999999999,4198.8545
1312,3866.5404,0.02064,0.0,0.0,0.242403,0.8,2.65,0.0209147,1.0,0.0828,117.3976,0.037971,3958.092
1313,3866.6928,0.0217319999999999,0.0,0.0,0.236763,0.8,2.65,0.0209140999999999,1.0,0.0891,117.4012,0.060233,2249.0703
1314,3866.8452,0.022695,0.0,0.0,0.231898,0.8,2.65,0.0209136,1.0,0.095,117.4048,0.05032,2525.2227
1315,3866.9976,0.022593,0.0,0.0,0.220793,0.8,2.65,0.0209130999999999,1.0,0.0992,117.4084,0.053456,1928.5654
